id,name,address,lat,lon,stars,amenities,image_urls
B-56071,Treebo SLN Heritage,"604, 0552 Tubarahalli Colony BEML Layout, 16th Cross, 6th Stage, Thubarahalli, Bengaluru, Karnataka, India, 560075",12.960047,77.721695,2.0,Laundry Facilities|Smoke-Complimentary Property|Wifi|Parking|Parking|Elevator|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-56071/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-56071/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-56071/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-56071/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-56071/4.jpg
B-14836,MANAYATA WOODS," E7, 2nd A Cross Rd, Manyata Residency, Manayata Tech Park, Thanisandra, Bengaluru, Karnataka 560045, Bangalore, Karnataka, India, 560045",13.052294,77.620895,3.0,Air Conditioner|Bilingual Staff|Air Conditioner|Restaurant|Room Service|Parking|Elevator|Housekeeping|Multilingual Staff|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-14836/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-14836/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-14836/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-14836/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-14836/4.jpeg
B-43150,Treebo Trend The White Tree,"ITPL Road No 64 1st Main Road Hopeform. Junction Mythri Layout Whitefield. 560066. Bengaluru. . IN, BANGALORE, INDIA, 560066",12.98369,77.75498,3.0,Air Conditioner|Laundry Facilities|Restaurant|Wifi|Wifi,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-43150/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-43150/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-43150/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-43150/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-43150/4.jpg
B-86994,Treebo Trip Ananya Comfortss,"#MIG 53, 2nd Cross, 5th Block, KHB Colony,Koramangala, Bengaluru, India, 560095",12.9356,77.6185,2.0,,
B-44096,Prime Hotel by Silicon Hearth," 5th, B Cross Rd, Near Karnataka Bank, Babusabpalya, Horamavu, HRBR Layout, Bangalore, India, 560043, Bangalore, Karnataka, India, 560043",13.034568,77.62911,3.0,Laundry Facilities|Restaurant|Room Service|Elevator|Housekeeping|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44096/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44096/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44096/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44096/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-44096/4.jpeg
B-49737,The Green Path,"32/2, Seenappa Layout, New BEL Road, Near Ramaiah Hospital, Bengaluru, karnataka, India, 560094",13.030723,77.57101,2.0,Coffee Shop/Cafe|Laundry Facilities|Laundry Facilities|Smoking Area|Towels|Banquet Facilities|Coffee/Tea|Restaurant|Wifi|Parking|Parking|Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Luggage Storage|Multilingual Staff|Lockers Available|Business Center|Conference Space|Meeting/Conference Facilities,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49737/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49737/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49737/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49737/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-49737/4.jpg
B-74241,Hotel New Royal Ruby,"Hulimangala Main Road, 26, Bengaluru, India, 560100",12.837285,77.64372,2.0,hotel,
B-95059,SILVERKEY EXECUTIVE STAYS 30842 KATTIGENAHALLI,"541St Main Road Vinayak Ngr Yelahanka, BENGALURU, INDIA",13.120159,77.61338,3.0,Free WiFi|Restaurant|Free Self Parking|24-Hour Front Desk|Smoke-free property|Accessible bathroom|Free breakfast,
B-87267,The Nexus,"1st Cross Rd  Panathur, Bengaluru, KA, India, 560103",12.939189,77.69933,3.0,Laundry Facilities|Laundry Facilities|Smoking Area|Breakfast|Breakfast|Restaurant|Wifi|Parking|Parking|Parking|Wheelchair Accessible|Wheelchair Accessible|Luggage Storage|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87267/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87267/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87267/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87267/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-87267/4.jpg
B-92454,kapila residency,"no 229,subedar chatram road, majestic, 78, Bengaluru, karnataka, India, 560009",12.980111,77.57497,3.0,Laundry Facilities|Laundry Facilities|Smoking Area|Towels|Newspaper|No Accessible Shuttle|Parking|Valet Parking|Wheelchair Accessible|Luggage Storage|Tours/Ticket Assistance,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92454/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92454/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92454/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92454/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-92454/4.jpg
B-78080,"Treebo Nandi Comforts, Peenya","252, Hegganahalli Main Road, 2nd Stage, Peenya, Bengaluru, Karnataka, India, 560058",13.00609,77.50514,3.0,Laundry Facilities|Smoke-Complimentary Property|Wifi|Parking|Parking|Parking|Elevator|Elevator|Elevator|Wheelchair Accessible|Concierge|Front Desk|Luggage Storage|Lockers Available|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78080/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78080/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78080/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78080/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78080/4.jpg
B-51295,SM Stay Inn,"624 1st E Cross Rd, Bengaluru, KA, India, 560095",12.941374,77.61731,3.0,Laundry Facilities|Laundry Facilities|Smoking Area|Towels|Breakfast|Breakfast|No Accessible Shuttle|Parking|Parking|Valet Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Wheelchair Accessible|Concierge|Luggage Storage|Tours/Ticket Assistance|Lockers Available,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-51295/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-51295/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-51295/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-51295/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-51295/4.jpg
B-47869,Roseline Suites - A Business Hotel,"4C-434 CMR Rd, Bengaluru, Karnataka, India, 560043",13.021984,77.63919,2.0,,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47869/0.png
B-85392,Shreyas Residency,"24 Anugrha Layout Rd A Narayanapura Anjappa Layout B Narayanapura Mahadevapura Bengaluru 24 Anugrha Layout Rd A Narayanapura Anjappa Layout  Chennai  India, 24 Anugrha Layout Rd A Narayanapura Anjappa Layout B Narayanapura Mahadevapura Bengaluru, Chennai, India",13.104441,77.60067,4.0,,
B-55141,Hotel AM Suites,"17, Rayappa Rd, Pulikeshi Nagar, BANGALORE, India, 560005",13.000566,77.61786,,,
B-96692,"Via Palm Emirates - Koramangala, Nexus Mall","No.63, Hotel Palm Emirates, Opp.St. Jhons Wood Apartment And Oracle Prestige Lexington, Cauvery Layout, Thavarekere Road, Bengaluru Urban, Bangalore- 560029, Bangalore, Karnataka, India, 560029",12.931315,77.610825,3.0,Air Conditioner|Clothes Rack|Fan|Complimentary Bottled Water|Mirror|Shower|Telephone|Toiletries|Towels|Wardrobe|Breakfast|Room Service|Breakfast|Tv|Wifi|Elevator|Front Desk|Housekeeping|Wake-Up Service|Fire Extinguishers|First Aid Kit,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96692/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96692/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96692/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96692/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-96692/4.jpg
B-77924,Transit Living Hal Airport Road,"O-31 Diamond District Kodihalli Off HAL Airport Road O-31 Diamond District Kodihalli Off HAL Airport Ro  Chennai  India, O-31 Diamond District Kodihalli Off HAL Airport Road, Chennai, India",12.959327,77.64344,4.0,,
B-76854,Sterling Suites - Langford Town,"21 Moyenville road, Langford Town, Bangalore, Bangalore, Karnataka, 560025, India, Bangalore, Karnataka, India, 560025",12.958462,77.603905,3.0,Dry Cleaning|Iron/Ironing Board|Laundry Facilities|Room Service|Airport Transportation|Parking|Shuttle Service|Concierge|Doctor,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76854/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76854/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76854/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76854/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76854/4.jpg
B-06025,Galaxy 4th Block by Red Olive,"38th A Cross Road, Bengaluru, Karnataka, India, 560041",12.921573,77.58607,3.0,Smoking Area|Wifi|No Accessible Shuttle|Parking|Parking|Elevator|Wheelchair Accessible|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-06025/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-06025/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-06025/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-06025/4.jpg
B-08591,Alankar Residency,"14/15 dmn complex mysor road kengeri  560060 Bengaluru  IN, 14/15 dmn complex mysor road kengeri, Bengaluru, India, 560060",12.90861,77.47764,3.0,Tv|Wifi|Elevator|Safe Deposit Box,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-08591/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-08591/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-08591/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-08591/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-08591/4.jpg
B-74055,Wandr Hotel Richmond Road,"109 Kengal Hanumanthaiah Rd, Bangalore, Karnataka, India, 560027",12.958902,77.59311,3.0,Air Conditioner|Check-In|Coffee Shop/Cafe|Dry Cleaning|Food Delivery|Iron/Ironing Board|Iron/Ironing Board|Laundry Facilities|Private Check-In Checkout|Seating Area|Smoke Alarms|Smoke-Complimentary Property|Smoke-Complimentary Property|Smoking Area|Work Desk|Fan|Complimentary Bottled Water|Microwave|Mirror|Refrigerator|Shower|Shower|Sofa|Soundproof Rooms|Telephone|Toiletries|Towels|Kettle|Non-Smoking Rooms|Beverages|Breakfast|Breakfast|Breakfast|Kitchen|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Room Service|Breakfast|Breakfast|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Newspaper|Tv|Wifi|Wifi|Wifi|Wifi|Wifi|Wifi|Parking|Parking|Parking|Accessible By Elevator|Elevator|Wheelchair Accessible|Concierge|Facilities For Disabled Guests|Front Desk|Housekeeping|Luggage Storage|Doctor|Fire Extinguishers|Safe Deposit Box|Sanitization|First Aid Kit|Cashless Payment Service|Invoice Provided,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74055/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74055/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74055/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74055/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-74055/4.jpg
B-76469,House of Stories - Indiranagar,"625, 11th Main Rd, 7th Cross, HAL 2nd Stage, Appareddipalya, Indiranagar, Bangalore, Karnataka, India, 560008",12.9707775,77.64674,3.0,Adult-Only Property|Air Conditioner|Coffee Shop/Cafe|Food Delivery|Iron/Ironing Board|Laundry Facilities|Laundry Facilities|Laundry Facilities|Library|Lockers|Private Check-In Checkout|Seating Area|Slippers|Smoke-Complimentary Property|Smoke-Complimentary Property|Smoking Area|Terrace|Couple'S Room|Duplex Room|Projector/Led Display|Rooftop Area|Fan|Heating|Heating|Mirror|Shower|Non-Smoking Rooms|Mirrored Room|Breakfast|Breakfast|Breakfast Available|Grocery Delivery|Individually-Wrapped Food Options|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Shared Kitchen|Breakfast|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Restaurant|Dart Board|Entertainment|Fitness Center|Fitness Center|Game Room|Hiking|Yoga Room|Tv|Wifi|Wifi|Wifi|Wifi|Wifi|Parking|Front Desk|Grooming Service|Housekeeping|Luggage Storage|Tours|Fire Extinguishers|Locker|Safe Deposit Box|Safe Deposit Box|First Aid Kit|Cashless Payment Service|Invoice Provided|Meeting/Conference Facilities|Event Hosting|Filming Locations,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76469/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76469/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76469/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76469/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-76469/4.png
B-13791,FF21-LIT,"Narayana School Rd  Whitefield, Bengaluru, KA, India, 560066",12.953747,77.71958,2.0,Front Entrance Ramp|Smoke-Complimentary Property|Microwave|Refrigerator|Spa|Television In Common Areas|Wifi|Elevator|Wheelchair Accessible|Front Desk|Reception Hall,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13791/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13791/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13791/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13791/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-13791/4.jpg
B-64814,V K RESIDENCY,"Bangalore, Bangalore, Karnataka, India, 560041",12.916956,77.59671,3.0,Commercial Shops|Parking|Cctv|Doctor|Fire Safety|Smoke Detectors,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-64814/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-64814/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-64814/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-64814/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-64814/4.jpeg
B-93152,Global Stay - Sarjapura,"No. 46 & 53, Mullur Village, Hobli, Carmelaram, Varthur, Bengaluru, KA, India, 560060",12.90101,77.7095,2.0,No Accessible Shuttle|Parking|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93152/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93152/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93152/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93152/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93152/4.jpg
B-55454,FabHotel Prime Hello Inn,"624, 1st Main, 2nd Cross Rd, AECS Layout - C Block, Kundalahalli, Brookefield, Bangalore, Karnataka, India, 560037",12.964186,77.71636,3.0,Air Conditioner|Room Service|Wifi|Housekeeping|Doctor,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55454/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55454/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55454/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55454/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-55454/4.jpeg
B-57423,Hotel Leroy Grand,"Mahalakshmipuram, Tumkur main road,, #44/1-3, Industrial Suburb, Bengaluru, KA, India, 560022",13.017806,77.55358,3.0,Bar/Lounges|Coffee Shop/Cafe|Laundry Facilities|Laundry Facilities|Restaurant|Pool|Spa|Wifi|Parking|Valet Parking|Elevator|Wheelchair Accessible|Concierge|Luggage Storage|Lockers Available,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57423/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57423/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57423/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57423/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57423/4.jpg
B-22006,Locul Midtown,"3001, 12th A Main Rd, HAL 2nd Stage, Indiranagar, Locul.Midtown - Indiranagar, Bangalore, Karnataka, India, 560008",12.96953,77.64472,3.0,Adult-Only Property|Bicycles|Check-In|Currency Exchange|Dry Cleaning|Food Delivery|Iron/Ironing Board|Laundry Facilities|Laundry Facilities|Laundry Facilities|Lockers|Private Check-In Checkout|Pub Crawl|Smoke Alarms|Smoke-Complimentary Property|Face Masks|Soundproof Rooms|Non-Smoking Rooms|Breakfast Available|Grocery Delivery|Individually-Wrapped Food Options|Meeting/Banquet Facilities|Shared Kitchen|Snack Bar|Bowling Alley|Dart Board|Entertainment|Fitness Center|Fitness Center|Game Room|Golf Course|Horseback Riding|Yoga Room|Squash Court|Tv|Wifi|Wifi|Wifi|Wifi|Airport Transportation|Car Rental|Parking|Shuttle Service|Front Desk|Housekeeping|Luggage Storage|Ticket Services|Tours|Doctor|Fire Extinguishers|First Aid Kit|Cashless Payment Service|Invoice Provided|Xerox/Fax,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22006/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22006/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22006/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22006/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-22006/4.jpg
B-63258,hotel fortune sky,"47 Hosur Rd, Bangalore, Karnataka, India, 560114",12.87371,77.6499,2.0,Air Conditioner|Dining Table|Dry Cleaning|Food Delivery|Iron/Ironing Board|Laundry Facilities|Laundry Facilities|Laundry Facilities|Seating Area|Smoke-Complimentary Property|Work Desk|Bathroom|Clothes Rack|Electric Kettle|Fan|Shower|Telephone|Toiletries|Towels|Wine Glasses|Non-Smoking Rooms|Individually-Wrapped Food Options|Restaurant|Room Service|Tv|Wifi|Wifi|Wifi|Wifi|Parking|Elevator|Family Room|Front Desk|Grooming Service|Housekeeping|Ticket Services|Wake-Up Service|Invoice Provided,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63258/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63258/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63258/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63258/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-63258/4.jpg
B-53211,North Comforts,"#46,2nd Main road,MCHS Layout, Jakkur, Next to Bachpan School,, Bangalore, Karnataka, India, 560064",13.072933,77.605125,3.0,Air Conditioner|Smoke-Complimentary Property|Washing Machine|Work Desk|Clothes Rack|Dishwasher|Electric Kettle|Fan|Complimentary Bottled Water|Microwave|Refrigerator|Room Service|Shared Kitchen|Tv|Wifi|Wifi|Wifi|Parking|Elevator|Front Desk|Luggage Storage|Fire Extinguishers|First Aid Kit,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53211/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53211/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53211/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53211/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-53211/4.jpg
B-36704,Z Express Renaissance,"Site No. 99 formed in Sy.No. 47, Old Khatha No-444, New Khatha No-in F.No-9-928 and in F-11-1137, situated at Electronic City Housing Layout, KoNOppaNO Agrahara Village, Begur Hobli, Bangalore South Taluk, Bangalore, India, Bangalore, Karnataka, India, 560100",12.854561,77.67412,3.0,Parking|Housekeeping|Multilingual Staff|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-36704/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-36704/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-36704/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-36704/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-36704/4.jpeg
B-93434,Nanda Deepa Plantation Homestay by LexStays at chikmagalur,"highway, Laxmipura, Dasarahalli, Karnataka 577101, Bangalore, Karnataka, India, 560058",13.043531,77.52059,1.0,Bilingual Staff|Common Seating Area|Wifi|Parking|Housekeeping|Multilingual Staff|Cctv|Fire Safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93434/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93434/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93434/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93434/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-93434/4.jpeg
B-05092,Nisarga Inn Grand,"No.20, 3rd Main Road, Railways station road, Dargah Mohalla, Kadubeesanahalli, Bengaluru, Karnataka 560036, Bangalore, Karnataka, India, 560016",12.999708,77.67338,2.0,Lounge|Wifi|Parking|Elevator|Housekeeping|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05092/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05092/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05092/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05092/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-05092/4.png
B-46075,Green Acres - Nandu Hospitality,"119 1st Cross Rd  Marathahalli, KA, 560037 , Bangalore, Karnataka, India, 560037",12.954786,77.69144,2.0,Smoke-Complimentary Property,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46075/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46075/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46075/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46075/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-46075/4.jpg
B-78968,Collection O SKL GRAND,"1, No. 1, Kenchenhalli, Rr Nagar, Bangalore, Bangalore, Karnataka, India, 560056",12.934757,77.51121,3.0,Check-In|Smoke-Complimentary Property|Smoking Area|Fan|Toiletries|Room Service|Tv|Wifi|Wifi|Front Desk|Housekeeping|Luggage Storage|Fire Extinguishers|Smoke Detectors,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78968/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78968/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78968/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78968/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-78968/4.jpg
B-57512,Treebo Sahara Suites,"#84, Hosur Rd, Zuzuvadi, Madiwala, 1st Stage, BTM Layout, Bengaluru, Karnataka, India, 560068",12.926201,77.61693,3.0,Laundry Facilities|Smoking Area|Terrace|Newspaper|Wifi|Parking|Parking|Parking|Elevator|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57512/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57512/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57512/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57512/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-57512/4.jpg
B-85525,"Treebo Primeland Suites, Mailasandra","155, 3rd Main Rd, BEML Layout 7th Stage, BEML Layout, Mylasandra, Bengaluru, Karnataka, India, 560059",12.916027,77.50047,3.0,Laundry Facilities|Smoking Area|Banquet Facilities|Wifi|Wheelchair Accessible|Luggage Storage,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85525/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85525/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85525/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85525/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-85525/4.jpg
B-47117,Nisarga Resort,"Kanakapura Rd, Bengaluru, KA, India, 560082",12.820181,77.50638,2.0,Food And Water Bowls|Breakfast|Restaurant|Pool|Wifi|No Accessible Shuttle|Parking|Wheelchair Accessible,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47117/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47117/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47117/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47117/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/b/B-47117/4.jpg
B-44793,S S Residency Sr Nagar Bangalore,"No.9, 1st Mn Rd, Sampangiram nagar, (Next To Woodlands Hotel), Bangalore, INDIA, 560027",12.965962,77.59485,,Currency Exchange|Iron/Ironing Board|Laundry Facilities|Room Service|Dietary Menus|Lunch|Tv Area/Shared Lounge|Car Rental|Family Rooms|Fax/Photocopy Machine|Luggage Storage|Reception|Hairdresser/Beauty Salon|Security Cameras,
